ablation,task,regime,split,seed,episodes,success,success_probability,precondition_violation,belief_ece,recovery_success,damage_rate,wasted_action,intervention_cost,data_efficiency_proxy
pomdp_only,peg_assembly,jamming_ambiguity,combined_stress,3,84,0.3571,0.4561,0.1345,0.1156,0.4563,0.0676,0.126,0.3135,0.4943
pomdp_only,peg_assembly,jamming_ambiguity,combined_stress,4,84,0.5476,0.4598,0.1427,0.1097,0.4617,0.0725,0.1299,0.3135,0.4919
pomdp_only,peg_assembly,jamming_ambiguity,combined_stress,5,84,0.4048,0.4711,0.1307,0.1088,0.4671,0.0625,0.1168,0.3135,0.4974
pomdp_only,peg_assembly,jamming_ambiguity,combined_stress,6,84,0.5119,0.4621,0.1249,0.1169,0.4415,0.0717,0.1259,0.3135,0.4953
pomdp_only,peg_assembly,release_uncertainty,combined_stress,0,84,0.4524,0.4703,0.0995,0.1087,0.4657,0.0714,0.1097,0.3126,0.4938
pomdp_only,peg_assembly,release_uncertainty,combined_stress,1,84,0.4881,0.476,0.1021,0.1071,0.4656,0.0641,0.1258,0.3126,0.505
pomdp_only,peg_assembly,release_uncertainty,combined_stress,2,84,0.4286,0.4631,0.11,0.1091,0.4636,0.0591,0.1209,0.3126,0.4763
pomdp_only,peg_assembly,release_uncertainty,combined_stress,3,84,0.5595,0.4652,0.1061,0.1168,0.445,0.0616,0.1181,0.3126,0.4937
pomdp_only,peg_assembly,release_uncertainty,combined_stress,4,84,0.4167,0.4649,0.1069,0.1109,0.4519,0.0628,0.1115,0.3126,0.4886
pomdp_only,peg_assembly,release_uncertainty,combined_stress,5,84,0.4881,0.4589,0.0983,0.1052,0.4381,0.0618,0.11,0.3126,0.5006
pomdp_only,peg_assembly,release_uncertainty,combined_stress,6,84,0.4048,0.4618,0.1012,0.1153,0.4551,0.0724,0.119,0.3126,0.5132
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,0,84,0.4405,0.4303,0.1621,0.118,0.4626,0.0801,0.1365,0.3163,0.5057
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,1,84,0.4405,0.4315,0.1574,0.1277,0.4752,0.0826,0.14,0.3163,0.4963
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,2,84,0.4643,0.4322,0.1591,0.1243,0.4582,0.0714,0.1438,0.3163,0.4915
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,3,84,0.4048,0.4233,0.1584,0.1197,0.4657,0.073,0.136,0.3163,0.4887
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,4,84,0.2738,0.4169,0.1667,0.1184,0.4502,0.0799,0.1392,0.3163,0.4942
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,5,84,0.4881,0.4287,0.1593,0.1214,0.4616,0.0779,0.1506,0.3163,0.4966
pomdp_only,peg_assembly,combined_contact_uncertainty,combined_stress,6,84,0.5,0.4163,0.1629,0.1203,0.4476,0.08,0.1352,0.3163,0.4975
pomdp_only,drawer_retrieval,nominal,combined_stress,0,84,0.6071,0.5479,0.0375,0.07,0.4697,0.0427,0.0517,0.2975,0.493
pomdp_only,drawer_retrieval,nominal,combined_stress,1,84,0.4762,0.5539,0.039,0.0702,0.4682,0.0348,0.0502,0.2975,0.5109
pomdp_only,drawer_retrieval,nominal,combined_stress,2,84,0.4881,0.5553,0.0287,0.067,0.4853,0.0428,0.0476,0.2975,0.5007
pomdp_only,drawer_retrieval,nominal,combined_stress,3,84,0.619,0.5584,0.0402,0.0728,0.4751,0.0433,0.0621,0.2975,0.4936
pomdp_only,drawer_retrieval,nominal,combined_stress,4,84,0.5357,0.5497,0.0318,0.0734,0.4622,0.0356,0.0532,0.2975,0.5019
pomdp_only,drawer_retrieval,nominal,combined_stress,5,84,0.5833,0.555,0.0463,0.0745,0.4888,0.0469,0.0525,0.2975,0.5002
pomdp_only,drawer_retrieval,nominal,combined_stress,6,84,0.5,0.5561,0.0392,0.0742,0.4717,0.0447,0.0587,0.2975,0.5077
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,0,84,0.369,0.4985,0.1203,0.1122,0.4588,0.0538,0.0896,0.3112,0.4944
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,1,84,0.4286,0.5049,0.1146,0.1083,0.4591,0.0536,0.0977,0.3112,0.4961
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,2,84,0.5833,0.5013,0.1203,0.1104,0.4638,0.0494,0.0881,0.3112,0.4953
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,3,84,0.5119,0.4994,0.1258,0.1017,0.4576,0.0469,0.0971,0.3112,0.4958
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,4,84,0.5476,0.4994,0.1142,0.1055,0.4682,0.0435,0.0867,0.3112,0.4909
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,5,84,0.4048,0.4919,0.1146,0.1085,0.4527,0.0519,0.0855,0.3112,0.4996
pomdp_only,drawer_retrieval,hidden_friction,combined_stress,6,84,0.5595,0.4962,0.1135,0.102,0.4682,0.0472,0.0875,0.3112,0.5058
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,0,84,0.4643,0.5047,0.0931,0.1085,0.4756,0.0486,0.0921,0.3121,0.4971
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,1,84,0.4167,0.5103,0.1053,0.1161,0.4679,0.0494,0.0896,0.3121,0.4985
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,2,84,0.4524,0.5015,0.1034,0.1111,0.4624,0.058,0.1005,0.3121,0.4886
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,3,84,0.4524,0.4984,0.0955,0.1214,0.4666,0.0528,0.0932,0.3121,0.4971
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,4,84,0.4286,0.5135,0.1055,0.1074,0.4885,0.0538,0.0927,0.3121,0.4979
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,5,84,0.5,0.4968,0.0982,0.1105,0.4708,0.049,0.0923,0.3121,0.4921
pomdp_only,drawer_retrieval,pose_ambiguity,combined_stress,6,84,0.3929,0.4994,0.1101,0.116,0.4521,0.0547,0.0996,0.3121,0.4886
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,0,84,0.5833,0.484,0.116,0.1142,0.4799,0.0587,0.1084,0.3131,0.4983
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,1,84,0.4762,0.4809,0.1182,0.1121,0.4628,0.0578,0.11,0.3131,0.5003
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,2,84,0.5714,0.4794,0.1219,0.1124,0.486,0.0515,0.1104,0.3131,0.4923
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,3,84,0.5,0.4851,0.1064,0.1178,0.4577,0.051,0.1077,0.3131,0.49
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,4,84,0.5595,0.5014,0.1018,0.1121,0.4625,0.0495,0.1064,0.3131,0.4906
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,5,84,0.5357,0.4777,0.1101,0.1175,0.4741,0.0617,0.1119,0.3131,0.4862
pomdp_only,drawer_retrieval,compliance_ambiguity,combined_stress,6,84,0.5,0.4848,0.1231,0.1154,0.4642,0.0535,0.1112,0.3131,0.4891
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,0,84,0.369,0.4709,0.1257,0.1112,0.4656,0.0658,0.1245,0.3135,0.4941
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,1,84,0.5,0.4775,0.117,0.1196,0.4611,0.0536,0.1148,0.3135,0.4968
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,2,84,0.5952,0.4883,0.1202,0.1142,0.482,0.0586,0.1196,0.3135,0.5088
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,3,84,0.4167,0.4777,0.1301,0.1112,0.4741,0.0555,0.1143,0.3135,0.5101
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,4,84,0.5,0.4837,0.1336,0.1171,0.4598,0.0646,0.1114,0.3135,0.494
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,5,84,0.4643,0.4891,0.1238,0.1121,0.4464,0.0631,0.1176,0.3135,0.5001
pomdp_only,drawer_retrieval,jamming_ambiguity,combined_stress,6,84,0.4762,0.466,0.1197,0.1198,0.4537,0.0601,0.1077,0.3135,0.4892
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,0,84,0.4643,0.4726,0.096,0.1202,0.4593,0.063,0.1185,0.3126,0.5065
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,1,84,0.5476,0.4962,0.1026,0.1142,0.4493,0.0497,0.1187,0.3126,0.4936
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,2,84,0.4286,0.4797,0.0997,0.1177,0.4759,0.0561,0.11,0.3126,0.4895
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,3,84,0.4405,0.4856,0.0953,0.1144,0.4551,0.0512,0.1169,0.3126,0.5098
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,4,84,0.3929,0.4836,0.106,0.1036,0.4731,0.0542,0.111,0.3126,0.4851
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,5,84,0.4048,0.4804,0.0925,0.1121,0.4448,0.0541,0.1122,0.3126,0.5041
pomdp_only,drawer_retrieval,release_uncertainty,combined_stress,6,84,0.4762,0.4777,0.1016,0.1046,0.4457,0.0583,0.1169,0.3126,0.501
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,0,84,0.4167,0.4449,0.1465,0.1211,0.4623,0.0656,0.1295,0.3163,0.5096
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,1,84,0.4762,0.4444,0.1487,0.1237,0.4618,0.0653,0.128,0.3163,0.4833
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,2,84,0.4881,0.4528,0.1442,0.1196,0.4525,0.0619,0.1417,0.3163,0.4887
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,3,84,0.4524,0.4527,0.1377,0.1242,0.4569,0.0647,0.1446,0.3163,0.5018
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,4,84,0.4286,0.4493,0.1406,0.1194,0.4438,0.0646,0.1355,0.3163,0.4974
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,5,84,0.4405,0.4518,0.1383,0.1247,0.4575,0.0617,0.1359,0.3163,0.5051
pomdp_only,drawer_retrieval,combined_contact_uncertainty,combined_stress,6,84,0.4405,0.4569,0.1384,0.1181,0.4755,0.0636,0.1353,0.3163,0.4892
pomdp_only,cable_routing,nominal,combined_stress,0,84,0.4167,0.5366,0.0391,0.0681,0.4785,0.0494,0.0561,0.2975,0.5026
pomdp_only,cable_routing,nominal,combined_stress,1,84,0.5476,0.539,0.0366,0.0688,0.4677,0.0425,0.0533,0.2975,0.4923
pomdp_only,cable_routing,nominal,combined_stress,2,84,0.4881,0.5378,0.0414,0.0736,0.4794,0.0404,0.0517,0.2975,0.5107
pomdp_only,cable_routing,nominal,combined_stress,3,84,0.4762,0.5538,0.0361,0.0698,0.475,0.0406,0.0539,0.2975,0.5061
pomdp_only,cable_routing,nominal,combined_stress,4,84,0.5476,0.5524,0.0408,0.0754,0.477,0.0446,0.0573,0.2975,0.4976
pomdp_only,cable_routing,nominal,combined_stress,5,84,0.4405,0.5435,0.0416,0.071,0.4748,0.0408,0.0482,0.2975,0.4905
pomdp_only,cable_routing,nominal,combined_stress,6,84,0.5357,0.55,0.0338,0.0789,0.4924,0.0349,0.0558,0.2975,0.4905
pomdp_only,cable_routing,hidden_friction,combined_stress,0,84,0.5714,0.4797,0.1166,0.0984,0.4774,0.0559,0.0943,0.3112,0.4983
pomdp_only,cable_routing,hidden_friction,combined_stress,1,84,0.4524,0.4745,0.1266,0.1109,0.464,0.0538,0.0895,0.3112,0.5006
pomdp_only,cable_routing,hidden_friction,combined_stress,2,84,0.5238,0.4666,0.1192,0.1077,0.4613,0.056,0.0962,0.3112,0.504
pomdp_only,cable_routing,hidden_friction,combined_stress,3,84,0.5714,0.4755,0.1171,0.115,0.469,0.0562,0.0987,0.3112,0.5128
pomdp_only,cable_routing,hidden_friction,combined_stress,4,84,0.4643,0.4623,0.1208,0.1089,0.4729,0.0608,0.09,0.3112,0.493
pomdp_only,cable_routing,hidden_friction,combined_stress,5,84,0.4405,0.4659,0.1186,0.1051,0.465,0.054,0.0905,0.3112,0.5045
pomdp_only,cable_routing,hidden_friction,combined_stress,6,84,0.4881,0.4733,0.1146,0.1036,0.4775,0.0557,0.0894,0.3112,0.4874
pomdp_only,cable_routing,pose_ambiguity,combined_stress,0,84,0.4762,0.4918,0.096,0.1037,0.4726,0.0545,0.1052,0.3121,0.4932
pomdp_only,cable_routing,pose_ambiguity,combined_stress,1,84,0.4762,0.4873,0.099,0.1068,0.453,0.0548,0.097,0.3121,0.4932
pomdp_only,cable_routing,pose_ambiguity,combined_stress,2,84,0.4405,0.4919,0.1059,0.1104,0.4781,0.0569,0.0963,0.3121,0.4947
pomdp_only,cable_routing,pose_ambiguity,combined_stress,3,84,0.5119,0.4914,0.1031,0.1206,0.4719,0.0546,0.0992,0.3121,0.4928
pomdp_only,cable_routing,pose_ambiguity,combined_stress,4,84,0.4405,0.4847,0.103,0.1159,0.4693,0.0557,0.0959,0.3121,0.5044
pomdp_only,cable_routing,pose_ambiguity,combined_stress,5,84,0.381,0.4654,0.1047,0.1116,0.4669,0.0598,0.0933,0.3121,0.5118
pomdp_only,cable_routing,pose_ambiguity,combined_stress,6,84,0.5,0.488,0.1036,0.1085,0.4602,0.0543,0.1012,0.3121,0.5098
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,0,84,0.5119,0.4591,0.1292,0.1101,0.4795,0.0643,0.1042,0.3131,0.4909
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,1,84,0.4048,0.4683,0.1229,0.1146,0.4521,0.0566,0.1104,0.3131,0.4848
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,2,84,0.5595,0.4602,0.1137,0.1111,0.4719,0.0617,0.1081,0.3131,0.4926
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,3,84,0.4286,0.4678,0.113,0.1118,0.4573,0.0686,0.1101,0.3131,0.5137
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,4,84,0.4405,0.4691,0.1162,0.1108,0.4543,0.0542,0.1004,0.3131,0.5012
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,5,84,0.5,0.4839,0.1179,0.1133,0.4496,0.0589,0.1054,0.3131,0.4979
pomdp_only,cable_routing,compliance_ambiguity,combined_stress,6,84,0.4643,0.4726,0.1208,0.1124,0.464,0.0692,0.1041,0.3131,0.5046
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,0,84,0.5357,0.4629,0.1276,0.1184,0.4663,0.0611,0.1106,0.3135,0.5014
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,1,84,0.381,0.4556,0.1318,0.1143,0.4748,0.0746,0.1175,0.3135,0.493
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,2,84,0.5,0.4615,0.1314,0.1182,0.4472,0.0678,0.1258,0.3135,0.4887
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,3,84,0.4762,0.459,0.1353,0.1185,0.4648,0.0703,0.116,0.3135,0.496
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,4,84,0.4405,0.4608,0.1283,0.1116,0.4675,0.0593,0.1146,0.3135,0.494
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,5,84,0.4643,0.4618,0.1275,0.1175,0.4632,0.0613,0.1128,0.3135,0.5058
pomdp_only,cable_routing,jamming_ambiguity,combined_stress,6,84,0.4286,0.4673,0.1256,0.1084,0.461,0.0626,0.1241,0.3135,0.5063
pomdp_only,cable_routing,release_uncertainty,combined_stress,0,84,0.4643,0.4681,0.1026,0.1097,0.4645,0.0604,0.1155,0.3126,0.5017
pomdp_only,cable_routing,release_uncertainty,combined_stress,1,84,0.4167,0.4738,0.1076,0.113,0.489,0.0653,0.1112,0.3126,0.4824
pomdp_only,cable_routing,release_uncertainty,combined_stress,2,84,0.4405,0.4727,0.0984,0.1116,0.4602,0.0612,0.1119,0.3126,0.4963
pomdp_only,cable_routing,release_uncertainty,combined_stress,3,84,0.5,0.4649,0.1122,0.1063,0.4752,0.0638,0.1122,0.3126,0.5056
pomdp_only,cable_routing,release_uncertainty,combined_stress,4,84,0.4881,0.468,0.0944,0.1125,0.4649,0.0608,0.1131,0.3126,0.4831
pomdp_only,cable_routing,release_uncertainty,combined_stress,5,84,0.5119,0.471,0.1017,0.109,0.4701,0.0639,0.1141,0.3126,0.5021
pomdp_only,cable_routing,release_uncertainty,combined_stress,6,84,0.4643,0.4599,0.1085,0.1155,0.4696,0.057,0.1144,0.3126,0.5048
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,0,84,0.381,0.4205,0.1568,0.1233,0.4568,0.0651,0.1339,0.3163,0.503
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,1,84,0.5119,0.4243,0.1514,0.1285,0.4573,0.07,0.1359,0.3163,0.511
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,2,84,0.5,0.4288,0.1474,0.1266,0.4638,0.0675,0.1341,0.3163,0.5054
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,3,84,0.3452,0.4137,0.1515,0.1212,0.4722,0.0722,0.1469,0.3163,0.4948
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,4,84,0.4405,0.4367,0.1568,0.1276,0.4826,0.0716,0.1373,0.3163,0.4986
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,5,84,0.4762,0.4268,0.1496,0.1236,0.4772,0.072,0.1395,0.3163,0.506
pomdp_only,cable_routing,combined_contact_uncertainty,combined_stress,6,84,0.4167,0.4251,0.1482,0.1254,0.4649,0.0629,0.139,0.3163,0.4853
pomdp_only,tool_levering,nominal,combined_stress,0,84,0.4881,0.5333,0.0439,0.0679,0.4677,0.0424,0.0488,0.2975,0.4997
pomdp_only,tool_levering,nominal,combined_stress,1,84,0.4524,0.5438,0.035,0.0679,0.4632,0.0476,0.0472,0.2975,0.5089
pomdp_only,tool_levering,nominal,combined_stress,2,84,0.4881,0.5444,0.0348,0.0655,0.4665,0.0426,0.0514,0.2975,0.5051
pomdp_only,tool_levering,nominal,combined_stress,3,84,0.4762,0.5463,0.0402,0.0753,0.4503,0.0422,0.0548,0.2975,0.4913
pomdp_only,tool_levering,nominal,combined_stress,4,84,0.5119,0.5322,0.0403,0.0658,0.4809,0.0449,0.0524,0.2975,0.5113
pomdp_only,tool_levering,nominal,combined_stress,5,84,0.619,0.553,0.0322,0.0654,0.4808,0.0473,0.0496,0.2975,0.4994
pomdp_only,tool_levering,nominal,combined_stress,6,84,0.4286,0.5509,0.0364,0.0715,0.4744,0.0462,0.0622,0.2975,0.5053
pomdp_only,tool_levering,hidden_friction,combined_stress,0,84,0.5,0.4783,0.1141,0.1057,0.4837,0.0631,0.096,0.3112,0.4924
pomdp_only,tool_levering,hidden_friction,combined_stress,1,84,0.5,0.4714,0.1282,0.1039,0.4519,0.0576,0.0884,0.3112,0.4958
pomdp_only,tool_levering,hidden_friction,combined_stress,2,84,0.4762,0.4726,0.1109,0.1026,0.4494,0.0632,0.0909,0.3112,0.4892
pomdp_only,tool_levering,hidden_friction,combined_stress,3,84,0.4167,0.4614,0.1161,0.1113,0.4355,0.0667,0.0891,0.3112,0.5025
pomdp_only,tool_levering,hidden_friction,combined_stress,4,84,0.4643,0.4798,0.1219,0.1114,0.4547,0.057,0.0812,0.3112,0.5111
pomdp_only,tool_levering,hidden_friction,combined_stress,5,84,0.4524,0.4663,0.1159,0.1136,0.4581,0.0637,0.0949,0.3112,0.5046
pomdp_only,tool_levering,hidden_friction,combined_stress,6,84,0.4167,0.4611,0.1177,0.1136,0.4452,0.0641,0.0971,0.3112,0.5131
pomdp_only,tool_levering,pose_ambiguity,combined_stress,0,84,0.5119,0.4834,0.1025,0.1158,0.4469,0.0635,0.0986,0.3121,0.5105
pomdp_only,tool_levering,pose_ambiguity,combined_stress,1,84,0.4524,0.4854,0.0924,0.112,0.4407,0.0617,0.0996,0.3121,0.5072
pomdp_only,tool_levering,pose_ambiguity,combined_stress,2,84,0.4167,0.4805,0.1025,0.1126,0.4557,0.0679,0.0915,0.3121,0.492
pomdp_only,tool_levering,pose_ambiguity,combined_stress,3,84,0.4167,0.4886,0.1092,0.103,0.4546,0.0616,0.0965,0.3121,0.5019
pomdp_only,tool_levering,pose_ambiguity,combined_stress,4,84,0.4881,0.4884,0.0952,0.1095,0.4578,0.0659,0.1041,0.3121,0.5053
pomdp_only,tool_levering,pose_ambiguity,combined_stress,5,84,0.5238,0.4806,0.1006,0.1107,0.4656,0.0685,0.0948,0.3121,0.5045
pomdp_only,tool_levering,pose_ambiguity,combined_stress,6,84,0.3929,0.4786,0.0962,0.1163,0.46,0.0603,0.0939,0.3121,0.4994
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,0,84,0.5595,0.4611,0.1133,0.1169,0.4586,0.0686,0.1147,0.3131,0.4871
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,1,84,0.4881,0.4612,0.1116,0.1116,0.4552,0.0764,0.1044,0.3131,0.5037
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,2,84,0.4881,0.4644,0.119,0.1157,0.4498,0.0698,0.0993,0.3131,0.5143
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,3,84,0.4643,0.471,0.1174,0.1153,0.4511,0.0651,0.1097,0.3131,0.4948
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,4,84,0.5595,0.463,0.1179,0.1146,0.4322,0.0755,0.1024,0.3131,0.5142
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,5,84,0.4881,0.4672,0.1163,0.116,0.4668,0.0706,0.1184,0.3131,0.4854
pomdp_only,tool_levering,compliance_ambiguity,combined_stress,6,84,0.4643,0.4719,0.1262,0.1095,0.4435,0.0728,0.101,0.3131,0.483
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,0,84,0.4167,0.4643,0.1298,0.1153,0.4566,0.0732,0.1175,0.3135,0.4889
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,1,84,0.5238,0.4654,0.1174,0.1187,0.4441,0.0708,0.1226,0.3135,0.5094
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,2,84,0.4524,0.4659,0.1404,0.1091,0.4543,0.0732,0.1193,0.3135,0.5082
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,3,84,0.5,0.4527,0.1307,0.1209,0.4708,0.0716,0.1151,0.3135,0.5016
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,4,84,0.5119,0.468,0.1307,0.1187,0.4488,0.0781,0.1296,0.3135,0.5068
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,5,84,0.3929,0.4551,0.1389,0.1163,0.4534,0.0639,0.1123,0.3135,0.5121
pomdp_only,tool_levering,jamming_ambiguity,combined_stress,6,84,0.4167,0.4605,0.1361,0.1139,0.4505,0.0683,0.1222,0.3135,0.5016
pomdp_only,tool_levering,release_uncertainty,combined_stress,0,84,0.4643,0.4667,0.1028,0.1138,0.4592,0.0745,0.1174,0.3126,0.4896
pomdp_only,tool_levering,release_uncertainty,combined_stress,1,84,0.4881,0.46,0.1054,0.1081,0.4543,0.0711,0.1106,0.3126,0.5067
pomdp_only,tool_levering,release_uncertainty,combined_stress,2,84,0.4167,0.4774,0.1024,0.1095,0.4526,0.067,0.1132,0.3126,0.5109
pomdp_only,tool_levering,release_uncertainty,combined_stress,3,84,0.4048,0.4705,0.1078,0.1048,0.4504,0.0722,0.1217,0.3126,0.4949
pomdp_only,tool_levering,release_uncertainty,combined_stress,4,84,0.5238,0.4731,0.106,0.11,0.4589,0.065,0.1101,0.3126,0.5143
pomdp_only,tool_levering,release_uncertainty,combined_stress,5,84,0.4524,0.4681,0.1036,0.1146,0.4444,0.0677,0.1143,0.3126,0.5009
pomdp_only,tool_levering,release_uncertainty,combined_stress,6,84,0.5238,0.4693,0.0921,0.1045,0.4321,0.0736,0.1144,0.3126,0.506
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,0,84,0.5238,0.4362,0.1635,0.1234,0.4585,0.084,0.1347,0.3163,0.4989
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,1,84,0.4048,0.4248,0.157,0.1282,0.4425,0.0907,0.1519,0.3163,0.5004
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,2,84,0.4167,0.4336,0.1605,0.1269,0.4567,0.084,0.1368,0.3163,0.5029
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,3,84,0.4048,0.414,0.1589,0.1288,0.4447,0.0869,0.1362,0.3163,0.4989
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,4,84,0.4167,0.4319,0.1551,0.1214,0.4532,0.0861,0.14,0.3163,0.5066
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,5,84,0.4881,0.4206,0.1513,0.1247,0.4559,0.086,0.128,0.3163,0.4919
pomdp_only,tool_levering,combined_contact_uncertainty,combined_stress,6,84,0.3929,0.4287,0.1578,0.1132,0.4663,0.0793,0.1377,0.3163,0.4818
pomdp_only,mobile_handoff,nominal,combined_stress,0,84,0.5952,0.5442,0.0335,0.0721,0.4783,0.0405,0.0474,0.2975,0.5062
pomdp_only,mobile_handoff,nominal,combined_stress,1,84,0.5833,0.5572,0.0354,0.0775,0.4655,0.0397,0.06,0.2975,0.5074
