method,split,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
learned_failure_classifier,unseen_compliance,8,0.485417,0.050725,0.263067,0.05257,0.141107,0.007923,0.123458,0.005907,0.134841,0.004928,0.327591,0.002771,0.069821,0.003407,0.117263,0.006022,0.220188,0.000832,0.036372,0.0,0.081801,0.005136,0.110869,0.004921,0.275,0.050359,80
learned_failure_classifier,unseen_compliance,9,0.466667,0.043642,0.244006,0.047315,0.14136,0.008174,0.122875,0.005821,0.13495,0.00495,0.329543,0.002921,0.070543,0.003492,0.117561,0.006322,0.220188,0.000832,0.036372,0.0,0.082196,0.00538,0.111358,0.004777,0.26875,0.054356,80
learned_failure_classifier,probe_latency,0,0.502083,0.048443,0.277953,0.052386,0.142817,0.008142,0.124311,0.006143,0.136632,0.005012,0.328228,0.003116,0.069518,0.003616,0.117324,0.006096,0.222874,0.000844,0.040252,0.0,0.082868,0.005308,0.113851,0.004922,0.26875,0.05528,80
learned_failure_classifier,probe_latency,1,0.5,0.052622,0.275618,0.05517,0.142476,0.008199,0.124237,0.00592,0.136766,0.004972,0.330076,0.002468,0.068727,0.003332,0.118099,0.006058,0.222874,0.000844,0.040252,0.0,0.08259,0.005166,0.113108,0.004786,0.245833,0.051968,80
learned_failure_classifier,probe_latency,2,0.477083,0.046031,0.252179,0.048804,0.142602,0.008238,0.12432,0.006077,0.137417,0.005214,0.327297,0.002571,0.068989,0.0036,0.117292,0.006063,0.222874,0.000844,0.040252,0.0,0.081858,0.005315,0.11365,0.004853,0.277083,0.045366,80
learned_failure_classifier,probe_latency,3,0.466667,0.046271,0.241907,0.048005,0.142363,0.008436,0.124293,0.005991,0.137275,0.0051,0.327357,0.002894,0.069193,0.003395,0.11851,0.006461,0.222874,0.000844,0.040252,0.0,0.083251,0.005253,0.113795,0.004848,0.258333,0.052268,80
learned_failure_classifier,probe_latency,4,0.49375,0.04327,0.267821,0.04451,0.142887,0.008058,0.123982,0.00581,0.137548,0.005066,0.328607,0.002756,0.069273,0.003351,0.118668,0.006229,0.222874,0.000844,0.040252,0.0,0.083228,0.005446,0.114182,0.005067,0.197917,0.047243,80
learned_failure_classifier,probe_latency,5,0.470833,0.046407,0.245512,0.050277,0.142772,0.008152,0.124279,0.005955,0.137248,0.005063,0.328348,0.002607,0.068724,0.003426,0.118278,0.006317,0.222874,0.000844,0.040252,0.0,0.083146,0.00517,0.114068,0.004718,0.272917,0.050408,80
learned_failure_classifier,probe_latency,6,0.475,0.042346,0.251058,0.047386,0.141867,0.008068,0.123826,0.006002,0.137414,0.005108,0.329687,0.003049,0.068323,0.003635,0.117045,0.006227,0.222874,0.000844,0.040252,0.0,0.082546,0.005393,0.114362,0.004926,0.2625,0.050918,80
learned_failure_classifier,probe_latency,7,0.479167,0.047344,0.253323,0.049972,0.143416,0.008103,0.123868,0.005979,0.137264,0.00497,0.327074,0.002674,0.068583,0.003424,0.118525,0.00633,0.222874,0.000844,0.040252,0.0,0.083004,0.00547,0.113556,0.004991,0.279167,0.047486,80
learned_failure_classifier,probe_latency,8,0.479167,0.038711,0.254967,0.04196,0.142659,0.008441,0.123735,0.0058,0.13712,0.005038,0.329632,0.003121,0.068164,0.003453,0.116569,0.006276,0.222874,0.000844,0.040252,0.0,0.083355,0.005489,0.113848,0.00501,0.254167,0.048957,80
learned_failure_classifier,probe_latency,9,0.441667,0.047602,0.21604,0.051103,0.143606,0.008008,0.124281,0.005892,0.136911,0.004879,0.327562,0.002845,0.06865,0.003435,0.118065,0.006406,0.222874,0.000844,0.040252,0.0,0.082203,0.005151,0.114228,0.004953,0.308333,0.05843,80
learned_failure_classifier,sensor_dropout,0,0.477083,0.043387,0.220211,0.048703,0.16504,0.009953,0.150301,0.007738,0.167032,0.005974,0.325242,0.00268,0.070724,0.003547,0.130956,0.007004,0.225028,0.001037,0.047284,0.0,0.084784,0.005293,0.135496,0.005508,0.247917,0.049987,80
learned_failure_classifier,sensor_dropout,1,0.43125,0.043368,0.177337,0.044923,0.165306,0.00975,0.151016,0.007682,0.166165,0.005997,0.325262,0.002917,0.069838,0.003634,0.130792,0.006975,0.225028,0.001037,0.047284,0.0,0.083345,0.005415,0.136332,0.005571,0.308333,0.055769,80
learned_failure_classifier,sensor_dropout,2,0.452083,0.046921,0.197113,0.051698,0.164388,0.009796,0.150148,0.007688,0.166505,0.006117,0.326005,0.002694,0.070477,0.003611,0.129962,0.006971,0.225028,0.001037,0.047284,0.0,0.083686,0.005296,0.135868,0.005566,0.329167,0.05693,80
learned_failure_classifier,sensor_dropout,3,0.475,0.044674,0.217764,0.051115,0.166133,0.010086,0.150556,0.00779,0.167234,0.00599,0.324916,0.003002,0.070152,0.003618,0.130633,0.00689,0.225028,0.001037,0.047284,0.0,0.084299,0.005449,0.136366,0.005582,0.270833,0.049095,80
learned_failure_classifier,sensor_dropout,4,0.46875,0.048304,0.212502,0.053512,0.165868,0.009777,0.151189,0.007643,0.167266,0.006062,0.327295,0.002607,0.069839,0.00359,0.130457,0.007022,0.225028,0.001037,0.047284,0.0,0.084377,0.005466,0.136073,0.005379,0.275,0.051026,80
learned_failure_classifier,sensor_dropout,5,0.404167,0.048192,0.148606,0.051693,0.16619,0.009746,0.150385,0.007774,0.166857,0.005969,0.325206,0.002706,0.070697,0.003565,0.130762,0.006981,0.225028,0.001037,0.047284,0.0,0.083098,0.005238,0.134974,0.005487,0.304167,0.05382,80
learned_failure_classifier,sensor_dropout,6,0.458333,0.0452,0.201897,0.049223,0.16479,0.009697,0.150098,0.007831,0.166591,0.006039,0.326034,0.002357,0.070855,0.003566,0.130183,0.007143,0.225028,0.001037,0.047284,0.0,0.084274,0.005391,0.136764,0.005255,0.275,0.053608,80
learned_failure_classifier,sensor_dropout,7,0.49375,0.044425,0.237585,0.050312,0.163908,0.009729,0.150941,0.007648,0.167083,0.005987,0.325632,0.003038,0.070398,0.003564,0.131306,0.007074,0.225028,0.001037,0.047284,0.0,0.083378,0.005336,0.136968,0.005421,0.227083,0.048704,80
learned_failure_classifier,sensor_dropout,8,0.427083,0.046795,0.172616,0.051532,0.165515,0.010071,0.150055,0.007477,0.168037,0.00605,0.325191,0.002796,0.070401,0.003495,0.130191,0.007,0.225028,0.001037,0.047284,0.0,0.083563,0.005343,0.135343,0.005464,0.304167,0.055366,80
learned_failure_classifier,sensor_dropout,9,0.475,0.041132,0.220118,0.045839,0.164796,0.009727,0.150689,0.007845,0.167499,0.006005,0.323905,0.002723,0.070838,0.003624,0.130448,0.007004,0.225028,0.001037,0.047284,0.0,0.083811,0.005348,0.136096,0.005631,0.254167,0.049981,80
learned_failure_classifier,heldout_combined_contact_uncertainty,0,0.4,0.044863,0.142879,0.049631,0.16497,0.009641,0.138218,0.006708,0.155701,0.006007,0.324498,0.002866,0.07495,0.003894,0.133196,0.007282,0.228617,0.000968,0.044388,0.0,0.092439,0.006213,0.130758,0.005829,0.329167,0.054506,80
learned_failure_classifier,heldout_combined_contact_uncertainty,1,0.441667,0.043136,0.183068,0.048511,0.16589,0.009668,0.138024,0.0069,0.156812,0.005684,0.324237,0.002872,0.075085,0.003994,0.132319,0.007346,0.228617,0.000968,0.044388,0.0,0.091459,0.006085,0.131082,0.005861,0.285417,0.049375,80
learned_failure_classifier,heldout_combined_contact_uncertainty,2,0.45,0.045904,0.192335,0.051635,0.165311,0.010012,0.137734,0.006877,0.156488,0.006023,0.325226,0.003017,0.075285,0.003902,0.132065,0.007389,0.228617,0.000968,0.044388,0.0,0.092325,0.00628,0.130635,0.00579,0.28125,0.059431,80
learned_failure_classifier,heldout_combined_contact_uncertainty,3,0.458333,0.0452,0.202191,0.050394,0.164371,0.009777,0.137273,0.006678,0.15606,0.005942,0.325064,0.00311,0.074651,0.003934,0.132103,0.007367,0.228617,0.000968,0.044388,0.0,0.09123,0.006086,0.130656,0.005726,0.279167,0.05506,80
learned_failure_classifier,heldout_combined_contact_uncertainty,4,0.479167,0.047344,0.222899,0.050401,0.165554,0.009802,0.137244,0.006942,0.156587,0.006,0.325612,0.003131,0.074936,0.003731,0.131467,0.007388,0.228617,0.000968,0.044388,0.0,0.09223,0.00591,0.130172,0.0059,0.25625,0.053873,80
learned_failure_classifier,heldout_combined_contact_uncertainty,5,0.445833,0.042216,0.189499,0.044161,0.16547,0.009963,0.137606,0.006716,0.156486,0.005636,0.323294,0.00275,0.074892,0.003797,0.132257,0.007544,0.228617,0.000968,0.044388,0.0,0.092135,0.006094,0.13046,0.005709,0.272917,0.049733,80
learned_failure_classifier,heldout_combined_contact_uncertainty,6,0.48125,0.047564,0.226634,0.049715,0.164703,0.009716,0.137412,0.006933,0.156643,0.005938,0.32603,0.003299,0.074468,0.003941,0.131309,0.007208,0.228617,0.000968,0.044388,0.0,0.091161,0.005957,0.130556,0.005995,0.247917,0.047564,80
learned_failure_classifier,heldout_combined_contact_uncertainty,7,0.447917,0.049852,0.191506,0.053679,0.166234,0.009884,0.137273,0.006941,0.156556,0.005859,0.32367,0.002954,0.07543,0.003834,0.131363,0.007245,0.228617,0.000968,0.044388,0.0,0.091353,0.006092,0.130504,0.005789,0.252083,0.051648,80
learned_failure_classifier,heldout_combined_contact_uncertainty,8,0.441667,0.049,0.184723,0.052595,0.164374,0.009791,0.138511,0.006672,0.15705,0.005847,0.325664,0.00303,0.07457,0.004143,0.131939,0.007216,0.228617,0.000968,0.044388,0.0,0.091521,0.006107,0.130361,0.005761,0.289583,0.049903,80
learned_failure_classifier,heldout_combined_contact_uncertainty,9,0.422917,0.041477,0.165584,0.044512,0.165166,0.009861,0.137961,0.006652,0.156201,0.005958,0.325976,0.003205,0.07477,0.004104,0.131556,0.007436,0.228617,0.000968,0.044388,0.0,0.09163,0.006155,0.130586,0.005664,0.266667,0.052494,80
ensemble_belief_planner,nominal,0,0.558333,0.048306,0.414284,0.049255,0.090026,0.004763,0.080268,0.003063,0.087095,0.002677,0.372034,0.002538,0.051678,0.002142,0.0846,0.00376,0.24276,0.000596,0.025622,0.0,0.060519,0.003123,0.072938,0.002732,0.227083,0.048006,80
ensemble_belief_planner,nominal,1,0.547917,0.045458,0.404467,0.047496,0.08953,0.004819,0.080183,0.003055,0.087039,0.00269,0.370653,0.002319,0.05087,0.002153,0.084451,0.003756,0.24276,0.000596,0.025622,0.0,0.060168,0.00305,0.072979,0.002927,0.24375,0.048251,80
ensemble_belief_planner,nominal,2,0.577083,0.046104,0.43413,0.046546,0.090341,0.004799,0.080697,0.003203,0.086704,0.002738,0.372483,0.002447,0.0502,0.002078,0.084388,0.003874,0.24276,0.000596,0.025622,0.0,0.059863,0.003077,0.07194,0.00289,0.241667,0.04572,80
ensemble_belief_planner,nominal,3,0.5625,0.048052,0.418782,0.049028,0.090118,0.004896,0.081402,0.003133,0.087339,0.002711,0.371596,0.002342,0.05103,0.002192,0.084616,0.003683,0.24276,0.000596,0.025622,0.0,0.060193,0.003007,0.071858,0.002809,0.225,0.044674,80
ensemble_belief_planner,nominal,4,0.552083,0.039239,0.409446,0.041479,0.090051,0.004982,0.080709,0.002902,0.087189,0.002612,0.374899,0.002487,0.050973,0.002103,0.083594,0.003816,0.24276,0.000596,0.025622,0.0,0.059385,0.003312,0.073,0.002804,0.235417,0.042582,80
ensemble_belief_planner,nominal,5,0.535417,0.050558,0.392589,0.051952,0.08915,0.004988,0.08076,0.003159,0.086832,0.002665,0.372787,0.002269,0.051243,0.002319,0.084021,0.003758,0.24276,0.000596,0.025622,0.0,0.060374,0.003031,0.072082,0.002774,0.245833,0.050652,80
ensemble_belief_planner,nominal,6,0.55,0.043642,0.406653,0.043633,0.090135,0.004919,0.080191,0.003036,0.086732,0.002832,0.372662,0.002103,0.050528,0.002072,0.084866,0.003898,0.24276,0.000596,0.025622,0.0,0.060151,0.003144,0.072826,0.002822,0.225,0.045794,80
ensemble_belief_planner,nominal,7,0.508333,0.046088,0.365038,0.046645,0.089689,0.00501,0.081136,0.003085,0.087231,0.002722,0.373134,0.002407,0.050771,0.002218,0.084315,0.003877,0.24276,0.000596,0.025622,0.0,0.061042,0.003255,0.07248,0.002696,0.275,0.049,80
ensemble_belief_planner,nominal,8,0.54375,0.046031,0.400749,0.048385,0.088976,0.004791,0.080689,0.003206,0.087057,0.002766,0.372704,0.002255,0.051236,0.002086,0.084258,0.003806,0.24276,0.000596,0.025622,0.0,0.06108,0.003348,0.071916,0.002693,0.245833,0.050984,80
ensemble_belief_planner,nominal,9,0.579167,0.043864,0.436519,0.044206,0.089129,0.004983,0.08085,0.00322,0.08728,0.002925,0.372875,0.00207,0.050678,0.002191,0.083898,0.003872,0.24276,0.000596,0.025622,0.0,0.060813,0.00324,0.072035,0.002815,0.260417,0.047865,80
ensemble_belief_planner,seen_shift,0,0.529167,0.049232,0.360776,0.05035,0.104845,0.005927,0.091596,0.003819,0.100202,0.003313,0.369476,0.002725,0.056901,0.002699,0.094828,0.004607,0.25225,0.000744,0.029996,0.0,0.068176,0.003754,0.08277,0.003246,0.235417,0.048164,80
ensemble_belief_planner,seen_shift,1,0.520833,0.045895,0.352379,0.048526,0.105228,0.005774,0.090198,0.003625,0.10001,0.003292,0.370044,0.002879,0.058324,0.002706,0.094292,0.004361,0.25225,0.000744,0.029996,0.0,0.067297,0.003923,0.082164,0.003194,0.239583,0.048216,80
ensemble_belief_planner,seen_shift,2,0.491667,0.046088,0.324197,0.046936,0.104482,0.005771,0.091283,0.003739,0.099814,0.003304,0.370761,0.002382,0.056614,0.002923,0.094313,0.00466,0.25225,0.000744,0.029996,0.0,0.067901,0.00372,0.082712,0.003227,0.28125,0.054697,80
ensemble_belief_planner,seen_shift,3,0.527083,0.04592,0.359952,0.047643,0.104231,0.00567,0.090612,0.003862,0.098685,0.003185,0.371121,0.002489,0.057812,0.002686,0.093379,0.004663,0.25225,0.000744,0.029996,0.0,0.066897,0.003787,0.083152,0.003165,0.2375,0.051249,80
ensemble_belief_planner,seen_shift,4,0.522917,0.045291,0.355825,0.047374,0.104512,0.005954,0.090514,0.003692,0.100439,0.003266,0.371122,0.002848,0.057296,0.002566,0.093588,0.004458,0.25225,0.000744,0.029996,0.0,0.066234,0.003897,0.083006,0.003018,0.25625,0.044992,80
ensemble_belief_planner,seen_shift,5,0.504167,0.044627,0.336081,0.046137,0.104425,0.005867,0.091088,0.003751,0.099857,0.003237,0.369858,0.002585,0.057597,0.002571,0.09418,0.00453,0.25225,0.000744,0.029996,0.0,0.06803,0.003897,0.082881,0.003182,0.241667,0.049956,80
ensemble_belief_planner,seen_shift,6,0.510417,0.046614,0.343062,0.047369,0.104545,0.005817,0.090596,0.003687,0.099377,0.003115,0.370722,0.002324,0.057878,0.002575,0.093587,0.004572,0.25225,0.000744,0.029996,0.0,0.066744,0.003738,0.082366,0.003049,0.258333,0.049956,80
ensemble_belief_planner,seen_shift,7,0.547917,0.044709,0.38066,0.046763,0.103876,0.00567,0.091291,0.003832,0.099138,0.003095,0.37024,0.002583,0.057687,0.002562,0.093189,0.00452,0.25225,0.000744,0.029996,0.0,0.067745,0.003853,0.082816,0.003092,0.258333,0.05129,80
ensemble_belief_planner,seen_shift,8,0.483333,0.044103,0.316152,0.046974,0.104135,0.005789,0.090987,0.003834,0.099767,0.003341,0.371817,0.0025,0.056998,0.002556,0.094657,0.004643,0.25225,0.000744,0.029996,0.0,0.06687,0.003867,0.083134,0.003153,0.279167,0.050918,80
ensemble_belief_planner,seen_shift,9,0.520833,0.042056,0.352979,0.045353,0.104928,0.005877,0.091045,0.003834,0.099534,0.003082,0.37194,0.00245,0.058003,0.00251,0.093756,0.004549,0.25225,0.000744,0.029996,0.0,0.06729,0.003804,0.083071,0.003142,0.216667,0.042465,80
ensemble_belief_planner,unseen_object,0,0.514583,0.050391,0.328176,0.053927,0.117766,0.006992,0.096966,0.00402,0.10711,0.003663,0.368611,0.002943,0.060001,0.002744,0.104096,0.00534,0.25727,0.000822,0.032678,0.0,0.074846,0.004302,0.08961,0.003614,0.252083,0.053258,80
ensemble_belief_planner,unseen_object,1,0.4875,0.047486,0.300975,0.051767,0.117941,0.006886,0.096789,0.00421,0.106534,0.003518,0.370857,0.002215,0.06075,0.003064,0.10505,0.005673,0.25727,0.000822,0.032678,0.0,0.074147,0.00459,0.088798,0.003344,0.279167,0.050918,80
ensemble_belief_planner,unseen_object,2,0.491667,0.046453,0.305737,0.047564,0.116921,0.006889,0.096331,0.004276,0.106875,0.003579,0.36808,0.002542,0.05929,0.002849,0.105324,0.005328,0.25727,0.000822,0.032678,0.0,0.074735,0.004644,0.088726,0.003553,0.233333,0.048827,80
ensemble_belief_planner,unseen_object,3,0.510417,0.045514,0.32384,0.047423,0.118353,0.007079,0.096194,0.004149,0.107326,0.003506,0.369066,0.002796,0.059922,0.002876,0.104937,0.005654,0.25727,0.000822,0.032678,0.0,0.074261,0.004523,0.088453,0.003488,0.239583,0.049256,80
ensemble_belief_planner,unseen_object,4,0.497917,0.044823,0.311755,0.048183,0.117416,0.006769,0.096596,0.004118,0.106615,0.003591,0.369593,0.002556,0.060702,0.002824,0.104703,0.005472,0.25727,0.000822,0.032678,0.0,0.07421,0.004466,0.088623,0.003662,0.25,0.047566,80
ensemble_belief_planner,unseen_object,5,0.50625,0.050808,0.320152,0.054038,0.117469,0.006843,0.096518,0.004122,0.106679,0.003533,0.370989,0.002853,0.06072,0.002765,0.104766,0.005529,0.25727,0.000822,0.032678,0.0,0.073797,0.004465,0.089206,0.00343,0.233333,0.049514,80
ensemble_belief_planner,unseen_object,6,0.539583,0.050742,0.35345,0.053138,0.116236,0.00697,0.096455,0.003931,0.107129,0.003574,0.369391,0.002654,0.060952,0.002858,0.105272,0.005658,0.25727,0.000822,0.032678,0.0,0.074651,0.004449,0.08857,0.003345,0.214583,0.053004,80
ensemble_belief_planner,unseen_object,7,0.514583,0.048687,0.327416,0.050233,0.118601,0.007017,0.096964,0.004085,0.105864,0.003534,0.369748,0.002334,0.060641,0.002831,0.104965,0.005429,0.25727,0.000822,0.032678,0.0,0.074869,0.004609,0.088983,0.003604,0.260417,0.051926,80
ensemble_belief_planner,unseen_object,8,0.50625,0.04592,0.320426,0.050333,0.117847,0.007111,0.096509,0.004058,0.107666,0.003456,0.371189,0.002609,0.05996,0.002824,0.10439,0.0053,0.25727,0.000822,0.032678,0.0,0.07363,0.004528,0.08918,0.003465,0.24375,0.04997,80
ensemble_belief_planner,unseen_object,9,0.504167,0.043087,0.317647,0.045926,0.117712,0.006901,0.097017,0.004157,0.106152,0.003498,0.366908,0.002787,0.060371,0.002771,0.10388,0.005355,0.25727,0.000822,0.032678,0.0,0.074085,0.004305,0.089238,0.003354,0.241667,0.048236,80
ensemble_belief_planner,unseen_contact,0,0.475,0.046161,0.281715,0.048277,0.122668,0.00727,0.101954,0.004426,0.113309,0.003737,0.369385,0.002573,0.062484,0.003016,0.104257,0.00494,0.261047,0.000893,0.035017,0.0,0.07334,0.004445,0.093974,0.003646,0.2875,0.050984,80
ensemble_belief_planner,unseen_contact,1,0.516667,0.041743,0.323323,0.04358,0.122293,0.006961,0.102637,0.004572,0.113384,0.003616,0.368627,0.002769,0.062127,0.003127,0.104218,0.005262,0.261047,0.000893,0.035017,0.0,0.07362,0.004296,0.094719,0.00384,0.202083,0.046012,80
ensemble_belief_planner,unseen_contact,2,0.485417,0.047988,0.292245,0.050247,0.121574,0.00701,0.102706,0.004654,0.113198,0.003885,0.369628,0.002717,0.063124,0.003041,0.103825,0.004906,0.261047,0.000893,0.035017,0.0,0.073941,0.004323,0.094543,0.003745,0.28125,0.04917,80
ensemble_belief_planner,unseen_contact,3,0.466667,0.042465,0.273611,0.04528,0.121812,0.00701,0.101981,0.004404,0.112853,0.003782,0.367252,0.002586,0.06243,0.00294,0.103612,0.005195,0.261047,0.000893,0.035017,0.0,0.073107,0.004442,0.095301,0.00384,0.241667,0.049275,80
ensemble_belief_planner,unseen_contact,4,0.458333,0.044825,0.264652,0.046615,0.122731,0.007157,0.101958,0.004585,0.11338,0.003855,0.367759,0.002665,0.063175,0.002855,0.103748,0.005346,0.261047,0.000893,0.035017,0.0,0.073043,0.004336,0.093949,0.003713,0.289583,0.049903,80
ensemble_belief_planner,unseen_contact,5,0.483333,0.04848,0.291437,0.048515,0.121489,0.007141,0.101715,0.004516,0.113224,0.003937,0.369375,0.002524,0.062282,0.00307,0.10269,0.005178,0.261047,0.000893,0.035017,0.0,0.073121,0.004384,0.094091,0.003703,0.245833,0.049301,80
ensemble_belief_planner,unseen_contact,6,0.510417,0.038697,0.317724,0.039888,0.121577,0.007276,0.102256,0.004464,0.113639,0.003881,0.367643,0.002915,0.062252,0.003078,0.103152,0.005068,0.261047,0.000893,0.035017,0.0,0.07324,0.00423,0.094802,0.003873,0.235417,0.047812,80
ensemble_belief_planner,unseen_contact,7,0.445833,0.040166,0.252928,0.042115,0.122751,0.007077,0.101858,0.00452,0.113548,0.003839,0.368776,0.002386,0.061555,0.003075,0.10334,0.005325,0.261047,0.000893,0.035017,0.0,0.073742,0.004235,0.094648,0.003746,0.283333,0.049786,80
ensemble_belief_planner,unseen_contact,8,0.483333,0.045237,0.290358,0.046471,0.121513,0.007109,0.102875,0.004543,0.11367,0.003715,0.367883,0.002594,0.062129,0.002901,0.103972,0.005306,0.261047,0.000893,0.035017,0.0,0.073448,0.004309,0.094727,0.003683,0.277083,0.050974,80
ensemble_belief_planner,unseen_contact,9,0.497917,0.046668,0.304556,0.047684,0.122275,0.007029,0.102869,0.00443,0.11326,0.003846,0.367203,0.002477,0.062515,0.002939,0.103819,0.004958,0.261047,0.000893,0.035017,0.0,0.072862,0.004226,0.094352,0.003743,0.247917,0.051974,80
ensemble_belief_planner,unseen_compliance,0,0.50625,0.044804,0.315138,0.0473,0.1161,0.006733,0.099514,0.0044,0.111686,0.003753,0.367946,0.002883,0.064539,0.003072,0.104273,0.005164,0.262102,0.000882,0.034924,0.0,0.075175,0.004667,0.093919,0.003678,0.191667,0.042742,80
ensemble_belief_planner,unseen_compliance,1,0.48125,0.049987,0.290319,0.052387,0.115697,0.006657,0.100669,0.004512,0.111905,0.003791,0.368868,0.003033,0.065036,0.003256,0.103933,0.005313,0.262102,0.000882,0.034924,0.0,0.075586,0.004514,0.092888,0.003738,0.220833,0.052228,80
ensemble_belief_planner,unseen_compliance,2,0.497917,0.050825,0.307176,0.052335,0.114875,0.006582,0.100376,0.004388,0.110923,0.00388,0.367403,0.002376,0.065427,0.003173,0.104325,0.005329,0.262102,0.000882,0.034924,0.0,0.075067,0.004562,0.093315,0.003972,0.254167,0.058104,80
ensemble_belief_planner,unseen_compliance,3,0.466667,0.046271,0.274471,0.049564,0.116249,0.006803,0.100917,0.004496,0.111458,0.003702,0.364032,0.002641,0.064516,0.003178,0.104934,0.005354,0.262102,0.000882,0.034924,0.0,0.075097,0.004539,0.093804,0.003769,0.254167,0.052292,80
