stress_level,method,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,groups
0.444444,oracle_hybrid_contact_planner,0,0.741667,0.033835,0.736851,0.034124,0.012225,0.001042,0.036586,0.000891,0.057557,0.001143,0.602799,0.0024,0.029899,0.000977,0.04382,0.001112,0.180916,0.000978,0.037392,0.0,0.037402,0.001056,0.045688,0.001024,80
0.444444,oracle_hybrid_contact_planner,1,0.745833,0.03581,0.74132,0.035434,0.012292,0.001461,0.036467,0.000935,0.057252,0.000953,0.600443,0.002542,0.029586,0.000812,0.044095,0.00121,0.180916,0.000978,0.037392,0.0,0.035053,0.001167,0.045709,0.000997,80
0.444444,oracle_hybrid_contact_planner,2,0.722917,0.03484,0.718493,0.03484,0.011952,0.001333,0.036203,0.001014,0.056186,0.000933,0.601043,0.002816,0.030069,0.001019,0.043714,0.001102,0.180916,0.000978,0.037392,0.0,0.035872,0.001129,0.045878,0.000988,80
0.444444,oracle_hybrid_contact_planner,3,0.695833,0.047841,0.690169,0.047931,0.013319,0.001339,0.036072,0.00105,0.05729,0.001008,0.600228,0.002867,0.030282,0.0009,0.04423,0.001057,0.180916,0.000978,0.037392,0.0,0.036117,0.001183,0.045291,0.000948,80
0.444444,oracle_hybrid_contact_planner,4,0.74375,0.038958,0.738508,0.039294,0.012649,0.001364,0.037182,0.000926,0.057163,0.001004,0.600297,0.002766,0.029926,0.001023,0.044041,0.001275,0.180916,0.000978,0.037392,0.0,0.036045,0.001093,0.045738,0.000972,80
0.444444,oracle_hybrid_contact_planner,5,0.733333,0.041337,0.728381,0.041191,0.012706,0.001228,0.036261,0.000935,0.056475,0.001018,0.599544,0.002525,0.03056,0.000905,0.043331,0.001258,0.180916,0.000978,0.037392,0.0,0.035377,0.001052,0.045129,0.001067,80
0.444444,oracle_hybrid_contact_planner,6,0.716667,0.042465,0.711038,0.042479,0.012338,0.001342,0.036444,0.001019,0.057426,0.00092,0.597883,0.002946,0.030263,0.000929,0.044304,0.001286,0.180916,0.000978,0.037392,0.0,0.036351,0.00089,0.045098,0.000962,80
0.444444,oracle_hybrid_contact_planner,7,0.725,0.046525,0.7198,0.04686,0.012519,0.001266,0.036364,0.000956,0.05765,0.001014,0.597919,0.002932,0.029952,0.000918,0.043432,0.001063,0.180916,0.000978,0.037392,0.0,0.035693,0.001194,0.045616,0.000854,80
0.444444,oracle_hybrid_contact_planner,8,0.720833,0.037107,0.715957,0.037363,0.012749,0.001268,0.035789,0.000934,0.057192,0.001012,0.600103,0.002723,0.029398,0.000876,0.043314,0.001282,0.180916,0.000978,0.037392,0.0,0.036357,0.001083,0.046527,0.000899,80
0.444444,oracle_hybrid_contact_planner,9,0.6875,0.040833,0.682076,0.041043,0.013071,0.001388,0.037055,0.000961,0.05699,0.001089,0.598991,0.002436,0.029924,0.000907,0.043625,0.001234,0.180916,0.000978,0.037392,0.0,0.036008,0.001049,0.045387,0.000939,80
0.555556,conformal_risk_tamp,0,0.466667,0.036476,0.257141,0.039076,0.125875,0.007738,0.110461,0.004927,0.120776,0.004517,0.333795,0.002445,0.055812,0.002411,0.113524,0.005723,0.298483,0.000961,0.031461,0.0,0.067261,0.003767,0.100379,0.004409,80
0.555556,conformal_risk_tamp,1,0.466667,0.045535,0.257374,0.047363,0.125499,0.007646,0.11078,0.005161,0.12045,0.004457,0.334272,0.002653,0.055928,0.002373,0.112731,0.005854,0.298483,0.000961,0.031461,0.0,0.067525,0.003795,0.101372,0.00453,80
0.555556,conformal_risk_tamp,2,0.48125,0.051321,0.271529,0.052685,0.125668,0.007698,0.11064,0.005138,0.11975,0.004452,0.333893,0.002583,0.055391,0.002336,0.114156,0.006002,0.298483,0.000961,0.031461,0.0,0.068326,0.003695,0.100954,0.004336,80
0.555556,conformal_risk_tamp,3,0.4875,0.044928,0.278237,0.048191,0.125901,0.007718,0.109813,0.004825,0.120531,0.004615,0.332474,0.002847,0.055957,0.002571,0.113473,0.005958,0.298483,0.000961,0.031461,0.0,0.067841,0.003853,0.099621,0.004363,80
0.555556,conformal_risk_tamp,4,0.49375,0.041273,0.28411,0.044628,0.125686,0.007391,0.110475,0.005035,0.120435,0.004651,0.33303,0.002741,0.055371,0.002509,0.114417,0.005718,0.298483,0.000961,0.031461,0.0,0.067411,0.003783,0.100309,0.004498,80
0.555556,conformal_risk_tamp,5,0.520833,0.050785,0.311407,0.052892,0.125134,0.007456,0.111439,0.005203,0.120173,0.004284,0.333217,0.002629,0.055346,0.002447,0.114412,0.005909,0.298483,0.000961,0.031461,0.0,0.067413,0.003814,0.100507,0.004447,80
0.555556,conformal_risk_tamp,6,0.483333,0.040926,0.27293,0.044391,0.125657,0.007461,0.110976,0.005,0.120611,0.004591,0.33315,0.003017,0.056734,0.002541,0.113792,0.005815,0.298483,0.000961,0.031461,0.0,0.067864,0.00378,0.100949,0.004285,80
0.555556,conformal_risk_tamp,7,0.46875,0.043133,0.25895,0.047355,0.125008,0.007604,0.111007,0.005147,0.120922,0.00443,0.334093,0.002783,0.05612,0.002467,0.114566,0.005672,0.298483,0.000961,0.031461,0.0,0.067491,0.003808,0.100957,0.004374,80
0.555556,conformal_risk_tamp,8,0.460417,0.044728,0.251091,0.046716,0.125594,0.007488,0.111074,0.005043,0.121274,0.004319,0.335864,0.002672,0.055415,0.002495,0.114162,0.006194,0.298483,0.000961,0.031461,0.0,0.067889,0.003691,0.100212,0.004481,80
0.555556,conformal_risk_tamp,9,0.483333,0.050527,0.275036,0.052496,0.1255,0.007517,0.110376,0.004966,0.121042,0.004141,0.334657,0.002976,0.055719,0.002409,0.113392,0.006045,0.298483,0.000961,0.031461,0.0,0.066719,0.00366,0.10068,0.004314,80
0.555556,contingent_pomdp_tamp,0,0.55,0.046271,0.389797,0.048719,0.099809,0.005684,0.092408,0.004072,0.105758,0.003144,0.42799,0.002735,0.053314,0.002346,0.091265,0.004351,0.284908,0.000912,0.039526,0.0,0.063564,0.00344,0.086699,0.003008,80
0.555556,contingent_pomdp_tamp,1,0.545833,0.04648,0.386109,0.047455,0.099408,0.006043,0.092702,0.004053,0.105508,0.00318,0.42792,0.002725,0.053217,0.002511,0.090417,0.004204,0.284908,0.000912,0.039526,0.0,0.063642,0.003559,0.08696,0.002914,80
0.555556,contingent_pomdp_tamp,2,0.554167,0.044928,0.39332,0.046868,0.100709,0.006012,0.092919,0.004205,0.106018,0.003203,0.429529,0.002437,0.054196,0.002366,0.090738,0.004147,0.284908,0.000912,0.039526,0.0,0.063673,0.003529,0.086857,0.003042,80
0.555556,contingent_pomdp_tamp,3,0.558333,0.045424,0.397692,0.046586,0.099371,0.00604,0.093107,0.003994,0.106288,0.003119,0.428712,0.003051,0.053975,0.002147,0.09185,0.004116,0.284908,0.000912,0.039526,0.0,0.063428,0.003396,0.087381,0.003063,80
0.555556,contingent_pomdp_tamp,4,0.533333,0.048758,0.373292,0.050858,0.099455,0.005986,0.093323,0.003997,0.106224,0.003258,0.42987,0.002645,0.053218,0.002342,0.091324,0.00408,0.284908,0.000912,0.039526,0.0,0.064049,0.003539,0.087047,0.00322,80
0.555556,contingent_pomdp_tamp,5,0.55,0.044787,0.390487,0.046536,0.099085,0.006049,0.093917,0.004098,0.105325,0.003263,0.431532,0.002716,0.053334,0.002286,0.091354,0.004253,0.284908,0.000912,0.039526,0.0,0.064398,0.003477,0.086218,0.003282,80
0.555556,contingent_pomdp_tamp,6,0.539583,0.046939,0.379092,0.048486,0.099632,0.005938,0.09314,0.004082,0.106282,0.003102,0.430186,0.002647,0.054074,0.002456,0.091006,0.004127,0.284908,0.000912,0.039526,0.0,0.064698,0.003475,0.086741,0.003027,80
0.555556,contingent_pomdp_tamp,7,0.495833,0.044627,0.335814,0.045137,0.099649,0.005745,0.092818,0.004111,0.105785,0.003192,0.431446,0.002569,0.053815,0.002358,0.090946,0.004012,0.284908,0.000912,0.039526,0.0,0.064197,0.003393,0.087315,0.003161,80
0.555556,contingent_pomdp_tamp,8,0.545833,0.04025,0.385931,0.04424,0.100035,0.006196,0.093025,0.004198,0.105806,0.003218,0.429978,0.002727,0.053422,0.002463,0.090478,0.004343,0.284908,0.000912,0.039526,0.0,0.06335,0.003529,0.087245,0.003134,80
0.555556,contingent_pomdp_tamp,9,0.51875,0.044634,0.358472,0.046451,0.099571,0.006014,0.092745,0.004151,0.106107,0.003219,0.429279,0.002599,0.053738,0.002509,0.091151,0.004043,0.284908,0.000912,0.039526,0.0,0.063772,0.003469,0.087236,0.003139,80
0.555556,risk_aware_tamp,0,0.53125,0.045048,0.362187,0.047814,0.101781,0.006161,0.096507,0.004184,0.108507,0.003496,0.396887,0.00279,0.045205,0.00186,0.096436,0.004687,0.316926,0.00099,0.03504,0.0,0.055741,0.002509,0.088324,0.003498,80
0.555556,risk_aware_tamp,1,0.497917,0.045198,0.329066,0.045612,0.101136,0.006145,0.096938,0.004213,0.108836,0.003604,0.398272,0.002795,0.045453,0.001844,0.096248,0.004586,0.316926,0.00099,0.03504,0.0,0.055666,0.002752,0.0895,0.003377,80
0.555556,risk_aware_tamp,2,0.520833,0.038711,0.351631,0.040528,0.101344,0.006288,0.097472,0.004406,0.108879,0.003714,0.397607,0.002727,0.044774,0.001742,0.097327,0.004563,0.316926,0.00099,0.03504,0.0,0.055913,0.002956,0.08918,0.003546,80
0.555556,risk_aware_tamp,3,0.504167,0.048957,0.335146,0.05142,0.102058,0.006244,0.095912,0.004181,0.108387,0.003595,0.397581,0.002741,0.044484,0.00165,0.097029,0.004515,0.316926,0.00099,0.03504,0.0,0.056221,0.002752,0.088477,0.003465,80
0.555556,risk_aware_tamp,4,0.508333,0.040219,0.340123,0.041785,0.101103,0.006252,0.097594,0.00434,0.108573,0.003635,0.400194,0.002773,0.044294,0.001792,0.096988,0.004578,0.316926,0.00099,0.03504,0.0,0.055928,0.002647,0.088984,0.003454,80
0.555556,risk_aware_tamp,5,0.558333,0.047955,0.389001,0.050201,0.102039,0.006323,0.097511,0.004217,0.108437,0.003653,0.399529,0.002499,0.044914,0.001908,0.097602,0.004391,0.316926,0.00099,0.03504,0.0,0.055618,0.002631,0.089338,0.003527,80
0.555556,risk_aware_tamp,6,0.5375,0.040668,0.367654,0.040797,0.101892,0.006142,0.096622,0.004313,0.109196,0.003576,0.396319,0.002803,0.045623,0.001637,0.096976,0.00456,0.316926,0.00099,0.03504,0.0,0.055731,0.00274,0.088926,0.003421,80
0.555556,risk_aware_tamp,7,0.51875,0.044254,0.35012,0.045671,0.100795,0.006293,0.09684,0.004122,0.109235,0.003654,0.397748,0.003008,0.044516,0.001748,0.096006,0.004624,0.316926,0.00099,0.03504,0.0,0.057034,0.002569,0.089635,0.003621,80
0.555556,risk_aware_tamp,8,0.558333,0.051026,0.388523,0.051006,0.102507,0.006024,0.096574,0.004367,0.108967,0.003756,0.397453,0.002881,0.045349,0.001758,0.095969,0.004732,0.316926,0.00099,0.03504,0.0,0.056605,0.00279,0.089478,0.00359,80
0.555556,risk_aware_tamp,9,0.55,0.042861,0.381319,0.043122,0.102164,0.006125,0.096929,0.004219,0.109534,0.003457,0.399736,0.002942,0.044734,0.001602,0.096229,0.004391,0.316926,0.00099,0.03504,0.0,0.055012,0.002633,0.089368,0.003327,80
0.555556,proposed_contact_belief_tamp_v4,0,0.59375,0.043426,0.513519,0.043236,0.055833,0.003654,0.064064,0.002504,0.088894,0.002293,0.520792,0.002934,0.041676,0.001541,0.067685,0.002531,0.203753,0.000922,0.041816,0.0,0.05627,0.002697,0.073104,0.002245,80
0.555556,proposed_contact_belief_tamp_v4,1,0.591667,0.042663,0.511769,0.044221,0.054779,0.003319,0.062881,0.00245,0.089614,0.002435,0.521227,0.002854,0.042858,0.001575,0.067598,0.00264,0.203753,0.000922,0.041816,0.0,0.056074,0.002713,0.072538,0.002331,80
0.555556,proposed_contact_belief_tamp_v4,2,0.63125,0.043755,0.551281,0.043508,0.055494,0.003309,0.062695,0.002352,0.089453,0.002371,0.520002,0.002303,0.041477,0.001552,0.067487,0.002508,0.203753,0.000922,0.041816,0.0,0.056321,0.00256,0.07338,0.00237,80
0.555556,proposed_contact_belief_tamp_v4,3,0.635417,0.048652,0.554912,0.04985,0.055189,0.003476,0.062818,0.002271,0.088916,0.002318,0.522229,0.002688,0.043025,0.001665,0.067959,0.002648,0.203753,0.000922,0.041816,0.0,0.056688,0.002885,0.073795,0.002415,80
0.555556,proposed_contact_belief_tamp_v4,4,0.610417,0.043851,0.529581,0.044713,0.055701,0.003548,0.062932,0.002652,0.089535,0.002334,0.520568,0.002769,0.042152,0.001706,0.06886,0.002712,0.203753,0.000922,0.041816,0.0,0.056355,0.00269,0.07322,0.002297,80
0.555556,proposed_contact_belief_tamp_v4,5,0.595833,0.040998,0.515191,0.04212,0.055188,0.003376,0.063918,0.002288,0.088615,0.002248,0.52016,0.002867,0.0423,0.00155,0.067807,0.002773,0.203753,0.000922,0.041816,0.0,0.05699,0.002787,0.073865,0.002417,80
0.555556,proposed_contact_belief_tamp_v4,6,0.625,0.043292,0.545017,0.043888,0.054386,0.003307,0.062898,0.00235,0.088544,0.002505,0.5213,0.002423,0.042188,0.001385,0.068222,0.002735,0.203753,0.000922,0.041816,0.0,0.057404,0.00279,0.073447,0.00241,80
0.555556,proposed_contact_belief_tamp_v4,7,0.59375,0.042641,0.51356,0.043439,0.055415,0.003426,0.062875,0.002351,0.088716,0.002515,0.519716,0.003008,0.042051,0.001589,0.067959,0.002285,0.203753,0.000922,0.041816,0.0,0.055996,0.002792,0.072961,0.002319,80
0.555556,proposed_contact_belief_tamp_v4,8,0.58125,0.046487,0.500768,0.047176,0.054619,0.003604,0.063338,0.002549,0.089172,0.002343,0.520082,0.002669,0.042725,0.001491,0.068389,0.00267,0.203753,0.000922,0.041816,0.0,0.056695,0.002807,0.07294,0.002399,80
0.555556,proposed_contact_belief_tamp_v4,9,0.585417,0.049648,0.504154,0.051249,0.056001,0.003387,0.063525,0.002334,0.089218,0.002352,0.520782,0.002963,0.042439,0.001492,0.068216,0.0029,0.203753,0.000922,0.041816,0.0,0.057543,0.002765,0.073351,0.00243,80
0.555556,contact_belief_branch_audit_v5,0,0.65,0.044863,0.642503,0.045713,0.014976,0.00199,0.023076,0.001281,0.052731,0.00129,0.580094,0.002938,0.023506,0.001077,0.044027,0.001416,0.209751,0.00101,0.037842,0.0,0.031363,0.001563,0.040297,0.001295,80
0.555556,contact_belief_branch_audit_v5,1,0.64375,0.040986,0.635808,0.040899,0.015205,0.001843,0.022656,0.001164,0.052889,0.001442,0.578867,0.002579,0.024119,0.00118,0.043362,0.001781,0.209751,0.00101,0.037842,0.0,0.031629,0.001673,0.040333,0.001275,80
0.555556,contact_belief_branch_audit_v5,2,0.647917,0.044254,0.639452,0.044298,0.014763,0.001829,0.023442,0.001291,0.053511,0.001413,0.577106,0.002537,0.02409,0.001043,0.044126,0.001693,0.209751,0.00101,0.037842,0.0,0.03168,0.001595,0.040405,0.00125,80
0.555556,contact_belief_branch_audit_v5,3,0.647917,0.035345,0.64089,0.035297,0.014155,0.00179,0.022689,0.001475,0.05315,0.001325,0.579617,0.002913,0.024028,0.001044,0.042977,0.001608,0.209751,0.00101,0.037842,0.0,0.031305,0.001596,0.040457,0.00123,80
0.555556,contact_belief_branch_audit_v5,4,0.633333,0.044027,0.625577,0.044218,0.013627,0.001789,0.023508,0.00143,0.052856,0.001222,0.576,0.00283,0.023757,0.001059,0.044749,0.001674,0.209751,0.00101,0.037842,0.0,0.031066,0.001508,0.039959,0.001184,80
0.555556,contact_belief_branch_audit_v5,5,0.633333,0.051125,0.626338,0.051526,0.014196,0.001684,0.023783,0.001409,0.053015,0.001278,0.579209,0.002881,0.023052,0.001073,0.044174,0.001691,0.209751,0.00101,0.037842,0.0,0.031188,0.001708,0.039692,0.001331,80
0.555556,contact_belief_branch_audit_v5,6,0.645833,0.044399,0.638873,0.044632,0.01366,0.001758,0.023787,0.001388,0.05299,0.001337,0.578002,0.002816,0.023998,0.001031,0.043138,0.001692,0.209751,0.00101,0.037842,0.0,0.030724,0.001557,0.040081,0.00141,80
0.555556,contact_belief_branch_audit_v5,7,0.689583,0.040986,0.681403,0.041128,0.014481,0.00169,0.023466,0.00143,0.052359,0.001322,0.575383,0.002906,0.023582,0.001142,0.044085,0.001753,0.209751,0.00101,0.037842,0.0,0.031126,0.001566,0.04103,0.001249,80
0.555556,contact_belief_branch_audit_v5,8,0.645833,0.045895,0.638348,0.045838,0.013721,0.001786,0.023564,0.001286,0.053492,0.001214,0.577625,0.002542,0.02334,0.001129,0.043935,0.00168,0.209751,0.00101,0.037842,0.0,0.032034,0.001487,0.040486,0.00123,80
0.555556,contact_belief_branch_audit_v5,9,0.625,0.039198,0.617078,0.039398,0.014194,0.001712,0.02337,0.001464,0.052556,0.001273,0.578788,0.002836,0.024234,0.001238,0.044146,0.001573,0.209751,0.00101,0.037842,0.0,0.031499,0.001592,0.041119,0.001277,80
0.555556,oracle_hybrid_contact_planner,0,0.695833,0.040584,0.689332,0.040774,0.012218,0.001242,0.036647,0.001104,0.057265,0.000822,0.597532,0.002691,0.030062,0.000939,0.04281,0.001209,0.185436,0.001049,0.039028,0.0,0.03724,0.001119,0.046206,0.000883,80
0.555556,oracle_hybrid_contact_planner,1,0.735417,0.038412,0.728336,0.038652,0.013345,0.001274,0.036416,0.000904,0.0578,0.001106,0.599383,0.002632,0.030711,0.001028,0.043539,0.001125,0.185436,0.001049,0.039028,0.0,0.035754,0.001032,0.04646,0.000949,80
0.555556,oracle_hybrid_contact_planner,2,0.6875,0.044017,0.680187,0.044604,0.013161,0.00133,0.036679,0.00104,0.057509,0.001045,0.599256,0.00269,0.030731,0.000935,0.044227,0.001181,0.185436,0.001049,0.039028,0.0,0.036478,0.001003,0.045794,0.001001,80
0.555556,oracle_hybrid_contact_planner,3,0.704167,0.042693,0.697536,0.042712,0.012346,0.00119,0.036654,0.001027,0.056985,0.001096,0.59925,0.003106,0.030298,0.000983,0.043515,0.001324,0.185436,0.001049,0.039028,0.0,0.036678,0.001198,0.046982,0.001063,80
0.555556,oracle_hybrid_contact_planner,4,0.7,0.039155,0.692782,0.039049,0.012304,0.001213,0.036357,0.000928,0.058801,0.000842,0.600483,0.002962,0.030822,0.000886,0.04461,0.001266,0.185436,0.001049,0.039028,0.0,0.038161,0.001032,0.045001,0.001053,80
0.555556,oracle_hybrid_contact_planner,5,0.697917,0.041942,0.690095,0.042125,0.012026,0.001326,0.036735,0.000893,0.05793,0.000967,0.596175,0.002558,0.030816,0.001073,0.044554,0.00116,0.185436,0.001049,0.039028,0.0,0.037383,0.000998,0.04649,0.000881,80
0.555556,oracle_hybrid_contact_planner,6,0.733333,0.040093,0.725759,0.039929,0.013251,0.001237,0.036893,0.001028,0.057617,0.000824,0.598805,0.002721,0.030595,0.001013,0.044304,0.001275,0.185436,0.001049,0.039028,0.0,0.036526,0.001182,0.046372,0.000907,80
0.555556,oracle_hybrid_contact_planner,7,0.691667,0.046525,0.684792,0.046834,0.012067,0.001347,0.036802,0.000836,0.05786,0.001022,0.598623,0.002977,0.031202,0.000964,0.044129,0.001277,0.185436,0.001049,0.039028,0.0,0.035385,0.000933,0.046231,0.000941,80
0.555556,oracle_hybrid_contact_planner,8,0.720833,0.039744,0.713801,0.039689,0.012733,0.001268,0.037137,0.001022,0.057177,0.00093,0.600076,0.003073,0.030852,0.000841,0.044001,0.001283,0.185436,0.001049,0.039028,0.0,0.036702,0.001098,0.045958,0.000913,80
0.555556,oracle_hybrid_contact_planner,9,0.69375,0.04665,0.686009,0.046637,0.013344,0.001195,0.037832,0.000833,0.057214,0.001012,0.5998,0.002788,0.030994,0.00087,0.043669,0.001192,0.185436,0.001049,0.039028,0.0,0.037419,0.001161,0.046366,0.000909,80
0.666667,conformal_risk_tamp,0,0.502083,0.047386,0.282026,0.051898,0.131749,0.00786,0.1156,0.00525,0.126224,0.005007,0.3344,0.002747,0.058096,0.002729,0.119176,0.006062,0.302373,0.001024,0.033002,0.0,0.070918,0.004095,0.105481,0.004721,80
0.666667,conformal_risk_tamp,1,0.504167,0.049642,0.284546,0.050619,0.131441,0.007951,0.115781,0.005356,0.126493,0.00491,0.331656,0.002893,0.057437,0.002556,0.119153,0.006251,0.302373,0.001024,0.033002,0.0,0.069544,0.003835,0.105112,0.004667,80
0.666667,conformal_risk_tamp,2,0.5125,0.046042,0.292968,0.048729,0.131276,0.008119,0.115452,0.005178,0.125954,0.004716,0.3319,0.002881,0.057181,0.002675,0.118642,0.006285,0.302373,0.001024,0.033002,0.0,0.070554,0.003821,0.106105,0.004588,80
0.666667,conformal_risk_tamp,3,0.452083,0.043172,0.233146,0.046593,0.131352,0.008087,0.114467,0.005412,0.125692,0.004915,0.33279,0.003083,0.056972,0.002645,0.119004,0.006275,0.302373,0.001024,0.033002,0.0,0.069512,0.004071,0.105369,0.00479,80
0.666667,conformal_risk_tamp,4,0.489583,0.045514,0.269433,0.047649,0.131706,0.008065,0.115396,0.005162,0.126671,0.004714,0.331405,0.003018,0.056981,0.002576,0.119032,0.006204,0.302373,0.001024,0.033002,0.0,0.070917,0.00395,0.106084,0.004655,80
0.666667,conformal_risk_tamp,5,0.445833,0.041408,0.225465,0.042749,0.132182,0.007776,0.114964,0.005323,0.125762,0.004818,0.331686,0.002845,0.058187,0.002658,0.118668,0.006326,0.302373,0.001024,0.033002,0.0,0.070305,0.003941,0.105432,0.004616,80
0.666667,conformal_risk_tamp,6,0.475,0.041541,0.254881,0.044852,0.13156,0.00816,0.114186,0.00534,0.125978,0.004715,0.331096,0.00256,0.057647,0.002546,0.119094,0.006052,0.302373,0.001024,0.033002,0.0,0.071021,0.004038,0.105385,0.004593,80
0.666667,conformal_risk_tamp,7,0.472917,0.042482,0.253597,0.045776,0.131701,0.008072,0.115095,0.005054,0.126267,0.004853,0.332261,0.002891,0.057025,0.002611,0.118533,0.006417,0.302373,0.001024,0.033002,0.0,0.069586,0.004002,0.105716,0.004631,80
0.666667,conformal_risk_tamp,8,0.466667,0.044787,0.247219,0.045292,0.132803,0.008168,0.115807,0.005279,0.126039,0.004725,0.331144,0.002844,0.057261,0.002737,0.118873,0.006392,0.302373,0.001024,0.033002,0.0,0.069553,0.003895,0.104497,0.004581,80
0.666667,conformal_risk_tamp,9,0.46875,0.043523,0.248879,0.048229,0.131644,0.007889,0.115005,0.005262,0.126045,0.004728,0.33134,0.002704,0.057472,0.002502,0.11896,0.006285,0.302373,0.001024,0.033002,0.0,0.07002,0.004019,0.105574,0.004719,80
0.666667,contingent_pomdp_tamp,0,0.508333,0.043057,0.339217,0.04494,0.104853,0.006149,0.097552,0.004196,0.110855,0.003288,0.429301,0.00247,0.056257,0.002329,0.094578,0.004441,0.289034,0.000973,0.041807,0.0,0.066233,0.003945,0.089851,0.003159,80
0.666667,contingent_pomdp_tamp,1,0.522917,0.037093,0.354543,0.038203,0.10488,0.006382,0.09655,0.004282,0.110527,0.00339,0.43092,0.002933,0.055667,0.002472,0.094633,0.004316,0.289034,0.000973,0.041807,0.0,0.065185,0.003598,0.091023,0.003189,80
0.666667,contingent_pomdp_tamp,2,0.5375,0.046842,0.369093,0.048854,0.104585,0.006244,0.096027,0.004393,0.109981,0.003383,0.429722,0.002604,0.056219,0.002465,0.093215,0.004509,0.289034,0.000973,0.041807,0.0,0.066576,0.003673,0.090948,0.003297,80
0.666667,contingent_pomdp_tamp,3,0.50625,0.04327,0.337021,0.04528,0.104463,0.006072,0.096628,0.004338,0.111017,0.003429,0.429265,0.00292,0.056477,0.002404,0.094909,0.00439,0.289034,0.000973,0.041807,0.0,0.065943,0.00365,0.091142,0.00331,80
0.666667,contingent_pomdp_tamp,4,0.520833,0.046262,0.352886,0.046257,0.104417,0.006317,0.096163,0.004461,0.110134,0.003445,0.430232,0.002748,0.055534,0.002499,0.094152,0.004497,0.289034,0.000973,0.041807,0.0,0.065824,0.00359,0.090431,0.003349,80
0.666667,contingent_pomdp_tamp,5,0.525,0.044294,0.356497,0.046801,0.104489,0.006276,0.096548,0.004414,0.109769,0.003424,0.429033,0.002529,0.05581,0.002467,0.094394,0.004359,0.289034,0.000973,0.041807,0.0,0.066066,0.003607,0.090505,0.003281,80
0.666667,contingent_pomdp_tamp,6,0.508333,0.041864,0.340057,0.045058,0.104528,0.006133,0.096517,0.004364,0.111354,0.003337,0.429002,0.002737,0.055706,0.002555,0.094064,0.004416,0.289034,0.000973,0.041807,0.0,0.065201,0.003611,0.090339,0.003267,80
0.666667,contingent_pomdp_tamp,7,0.533333,0.044027,0.365221,0.043628,0.104358,0.006245,0.096224,0.004302,0.109497,0.003422,0.429685,0.003214,0.055696,0.002392,0.094017,0.004482,0.289034,0.000973,0.041807,0.0,0.066206,0.003595,0.090612,0.003339,80
0.666667,contingent_pomdp_tamp,8,0.516667,0.045978,0.348125,0.047688,0.104379,0.006287,0.096175,0.004462,0.110872,0.003531,0.430073,0.003092,0.055578,0.002291,0.093942,0.00439,0.289034,0.000973,0.041807,0.0,0.067311,0.003568,0.091149,0.003267,80
0.666667,contingent_pomdp_tamp,9,0.527083,0.040446,0.358581,0.042575,0.10392,0.006214,0.095428,0.004388,0.109941,0.003426,0.429247,0.002788,0.055704,0.002576,0.095043,0.004607,0.289034,0.000973,0.041807,0.0,0.066589,0.003741,0.091229,0.003245,80
0.666667,risk_aware_tamp,0,0.504167,0.046115,0.326852,0.048621,0.106643,0.006496,0.100522,0.004453,0.113321,0.003941,0.397032,0.002802,0.0462,0.001651,0.099906,0.004693,0.321015,0.001056,0.036807,0.0,0.058289,0.003059,0.093543,0.003794,80
0.666667,risk_aware_tamp,1,0.470833,0.043786,0.293308,0.044845,0.107089,0.00653,0.101051,0.004502,0.113898,0.003784,0.397266,0.002961,0.04657,0.00183,0.10056,0.004772,0.321015,0.001056,0.036807,0.0,0.057291,0.002941,0.092191,0.003619,80
0.666667,risk_aware_tamp,2,0.51875,0.042303,0.341153,0.044721,0.106531,0.006618,0.100493,0.004485,0.113853,0.003951,0.396791,0.002777,0.046901,0.001841,0.100058,0.004987,0.321015,0.001056,0.036807,0.0,0.058332,0.00274,0.092717,0.003699,80
0.666667,risk_aware_tamp,3,0.510417,0.044387,0.33303,0.045708,0.107046,0.006991,0.100461,0.004538,0.113431,0.003875,0.397388,0.002639,0.046158,0.001842,0.100364,0.005081,0.321015,0.001056,0.036807,0.0,0.058012,0.002906,0.092765,0.003661,80
0.666667,risk_aware_tamp,4,0.491667,0.043448,0.314208,0.044654,0.106693,0.006635,0.100922,0.004417,0.11339,0.003879,0.397807,0.003016,0.045768,0.001833,0.101261,0.004829,0.321015,0.001056,0.036807,0.0,0.058179,0.002829,0.093284,0.003594,80
0.666667,risk_aware_tamp,5,0.483333,0.050192,0.305473,0.053402,0.107191,0.006543,0.101051,0.004439,0.113354,0.003815,0.396522,0.002817,0.04661,0.001785,0.100261,0.004707,0.321015,0.001056,0.036807,0.0,0.057969,0.002811,0.092775,0.003846,80
0.666667,risk_aware_tamp,6,0.510417,0.04625,0.332776,0.047166,0.10697,0.00672,0.100826,0.004462,0.113507,0.003809,0.396568,0.002552,0.046301,0.001809,0.101149,0.004793,0.321015,0.001056,0.036807,0.0,0.057392,0.002892,0.092353,0.003613,80
